id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file
Brevibacterium_linens_BL2	Brevibacterium linens BL2	Brevibacterium linens BL2 (321955.3)	Aerobe	Respiratory, non fermentative	Positive	Opportunistic pathogen	976	1373	1068	chenry	04/15/16	321955	ModelSEED	kb|g.878	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium linens	agora/Brevibacterium_linens_BL2.xml
Brevibacterium_massiliense_5401308	Brevibacterium massiliense 5401308	Brevibacterium massiliense 5401308 (1176165.3)	Aerobe	Respiratory, non fermentative	Positive	Commensal	687	1232	982	chenry	04/15/16	1176165	ModelSEED	kb|g.25151	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium ravenspurgense	agora/Brevibacterium_massiliense_5401308.xml
Brevundimonas_bacteroides_DSM_4726	Brevundimonas bacteroides DSM 4726		Aerobe	Respiratory	Negative		679	1286	1011	Laura Kutt	04/18/16	1121124	ModelSEED	kb|g.240103	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bacteroides	agora/Brevundimonas_bacteroides_DSM_4726.xml
Brevundimonas_diminuta_470_4	Brevundimonas diminuta 470-4	Brevundimonas diminuta 470-4 (1035191.3)	Obligate anaerobe	Respiratory	Negative		754	1308	980	Laura Kutt	04/18/16	1035191	Kbase	kb|g.29103	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	agora/Brevundimonas_diminuta_470_4.xml
Brochothrix_thermosphacta_DSM_20171	Brochothrix thermosphacta DSM 20171 = FSL F6-1036		Facultative anaerobe	Saccharolytic, fermentative	Positive		750	1361	999	Laura Kutt	04/18/16	1121126	Kbase	kb|g.240107	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix thermosphacta	agora/Brochothrix_thermosphacta_DSM_20171.xml
Bulleidia_extructa_W1219	Bulleidia extructa W1219	Bulleidia extructa W1219 (679192.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive		367	934	742	Laura Kutt	04/18/16	679192	ModelSEED	kb|g.2936	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa	agora/Bulleidia_extructa_W1219.xml
Burkholderia_cepacia_GG4	Burkholderia cepacia GG4	Burkholderia cepacia GG4 (1009846.3)	Microaerophile	Non-fermentative, asaccharolytic	Negative		1547	1785	1260	Laura Kutt	04/18/16	1009846	ModelSEED	kb|g.23290	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	agora/Burkholderia_cepacia_GG4.xml
Burkholderiales_bacterium_1_1_47	Burkholderiales bacterium 1_1_47	Burkholderiales bacterium 1_1_47 (469610.4)	Nanaerobe	Uncharacterized	Uncharacterized	Uncharacterized	577	951	797	Ines Thiele	06/29/12	469610	Kbase		Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified Burkholderiales family	unclassified Burkholderiales genus	Burkholderiales bacterium 1_1_47	agora/Burkholderiales_bacterium_1_1_47.xml
Butyricicoccus_pullicaecorum_1_2	Butyricicoccus pullicaecorum 1.2	Butyricicoccus pullicaecorum 1.2 (1203606.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic potential	768	1915	1312	Laura Kutt	04/18/16	1203606	Kbase	kb|g.31101	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	agora/Butyricicoccus_pullicaecorum_1_2.xml
Butyricimonas_synergistica_DSM_23225	Butyricimonas synergistica DSM 23225	Butyricimonas synergistica DSM 23225 (1121129.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	680	1187	993	chenry	04/15/16	1121129	Kbase	kb|g.29568	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica	agora/Butyricimonas_synergistica_DSM_23225.xml
Butyricimonas_virosa_DSM_23226	Butyricimonas virosa DSM 23226		Obligate anaerobe	Saccharolytic, fermentative	Negative		622	1221	975	chenry	04/15/16	1121130	Kbase	kb|g.207074	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas virosa	agora/Butyricimonas_virosa_DSM_23226.xml
Butyrivibrio_crossotus_DSM_2876	Butyrivibrio crossotus DSM 2876	Butyrivibrio crossotus DSM 2876 (511680.4)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but stains negative	Commensal	530	886	775	Ines Thiele	04/20/12	511680	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	agora/Butyrivibrio_crossotus_DSM_2876.xml
Butyrivibrio_fibrisolvens_16_4	Butyrivibrio fibrisolvens 16/4	Butyrivibrio fibrisolvens 16/4 (657324.3)	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Structurally positive but stains negative	Commensal	721	1803	1224	Ines Thiele	06/25/12	657324	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	agora/Butyrivibrio_fibrisolvens_16_4.xml
Campylobacter_coli_JV20	Campylobacter coli JV20	Campylobacter coli JV20 (864566.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	532	1009	798	Ines Thiele	06/29/12	864566	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	agora/Campylobacter_coli_JV20.xml
Campylobacter_concisus_13826	Campylobacter concisus 13826	Campylobacter concisus 13826 (360104.9)	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	498	1036	817	Eugen Bauer	09/03/14	360104	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	agora/Campylobacter_concisus_13826.xml
Campylobacter_curvus_525_92	Campylobacter curvus 525.92	Campylobacter curvus 525.92 (360105.8)	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	517	1027	820	Eugen Bauer	08/03/14	360105	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus	agora/Campylobacter_curvus_525_92.xml
Campylobacter_fetus_subsp_fetus_82_40	Campylobacter fetus subsp. fetus 82-40	Campylobacter fetus subsp. fetus 82-40 (360106.5)	Microaerophile	Non-fermentative, asaccharolytic	Negative		597	1088	879	Laura Kutt	04/18/16	360106	ModelSEED	kb|g.1066	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus	agora/Campylobacter_fetus_subsp_fetus_82_40.xml
Campylobacter_gracilis_RM3268	Campylobacter gracilis RM3268	Campylobacter gracilis RM3268 (553220.3)	Aerobe	Respiratory	Negative		553	969	811	Laura Kutt	04/18/16	553220	ModelSEED	kb|g.2260	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	agora/Campylobacter_gracilis_RM3268.xml
Campylobacter_hominis_ATCC_BAA_381	Campylobacter hominis ATCC BAA-381	Campylobacter hominis ATCC BAA-381 (360107.7)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	470	940	838	Eugen Bauer	09/03/14	360107	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hominis	agora/Campylobacter_hominis_ATCC_BAA_381.xml
Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260		Microaerophile	Non-fermentative, asaccharolytic	Negative		578	1037	907	Laura Kutt	04/18/16	1031746	ModelSEED	kb|g.240203	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis	agora/Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260.xml
Campylobacter_jejuni_jejuni_81_176	Campylobacter jejuni jejuni 81-176	Campylobacter jejuni subsp. jejuni 81-176 [WGS] (354242.17)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	523	1057	844	Eugen Bauer	09/03/14	354242	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	agora/Campylobacter_jejuni_jejuni_81_176.xml
Campylobacter_jejuni_jejuni_ICDCCJ07004	Campylobacter jejuni jejuni ICDCCJ07004	Campylobacter jejuni subsp. jejuni ICDCCJ07004 (1295400.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	561	1054	842	Eugen Bauer	09/03/14	1295400	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	agora/Campylobacter_jejuni_jejuni_ICDCCJ07004.xml
Campylobacter_jejuni_jejuni_M1	Campylobacter jejuni jejuni M1	Campylobacter jejuni subsp. jejuni M1 (645464.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	510	1063	837	Eugen Bauer	08/03/14	645464	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	agora/Campylobacter_jejuni_jejuni_M1.xml
Campylobacter_jejuni_jejuni_NCTC_11168	Campylobacter jejuni jejuni NCTC 11168	Campylobacter jejuni subsp. jejuni NCTC 11168 (192222.6)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	521	1077	852	Eugen Bauer	08/03/14	192222	Kbase		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	agora/Campylobacter_jejuni_jejuni_NCTC_11168.xml
Campylobacter_lari_RM2100	Campylobacter lari RM2100	Campylobacter lari RM2100 (306263.1)	Microaerophile	Non-fermentative, asaccharolytic	Negative		518	1016	818	Laura Kutt	04/18/16	306263	Kbase	kb|g.726	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari	agora/Campylobacter_lari_RM2100.xml
Campylobacter_rectus_RM3267	Campylobacter rectus RM3267	Campylobacter rectus RM3267 (553218.4)	Microaerophile	Non-fermentative, asaccharolytic	Negative		568	1017	866	Laura Kutt	04/18/16	553218	Kbase	kb|g.2258	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter rectus	agora/Campylobacter_rectus_RM3267.xml
Campylobacter_showae_CSUNSWCD	Campylobacter showae CSUNSWCD	Campylobacter showae CSUNSWCD (1244083.3)	Aerobe	Respiratory	Negative		568	1017	841	Laura Kutt	04/18/16	1244083	Kbase	kb|g.25852	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter showae	agora/Campylobacter_showae_CSUNSWCD.xml
Campylobacter_upsaliensis_JV21	Campylobacter upsaliensis JV21	Campylobacter upsaliensis JV21 (888826.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	496	931	780	Ines Thiele	06/29/12	888826	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis	agora/Campylobacter_upsaliensis_JV21.xml
Candidatus_Nitrososphaera_gargensis_Ga9_2	Candidatus Nitrososphaera gargensis Ga9.2		Aerobe	Oxidation of ammonia, inorganic carbon	Uncharacterized		434	1016	877	Laura Kutt	04/19/16	1237085	ModelSEED	kb|g.238840	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Candidatus Nitrososphaera gargensis	agora/Candidatus_Nitrososphaera_gargensis_Ga9_2.xml
Capnocytophaga_granulosa_ATCC_51502	Capnocytophaga granulosa ATCC 51502	Capnocytophaga granulosa ATCC 51502 (641143.3)	Facultative anaerobe	Saccharolytic, fermentative	Negative		518	1029	867	chenry	04/15/16	641143	ModelSEED	kb|g.32240	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga granulosa	agora/Capnocytophaga_granulosa_ATCC_51502.xml
Capnocytophaga_ochracea_DSM_7271	Capnocytophaga ochracea DSM 7271	Capnocytophaga ochracea DSM 7271 (521097.5)	Facultative anaerobe	Saccharolytic, fermentative	Negative	Opportunistic pathogen	513	1045	866	chenry	04/15/16	521097	ModelSEED	kb|g.1959	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga ochracea	agora/Capnocytophaga_ochracea_DSM_7271.xml
Capnocytophaga_sputigena_ATCC_33612	Capnocytophaga sputigena ATCC 33612	Capnocytophaga sputigena ATCC 33612 (553177.6)	Facultative anaerobe	Saccharolytic, fermentative	Negative	Pathogen	537	1052	870	chenry	04/15/16	553177	ModelSEED	kb|g.2243	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sputigena	agora/Capnocytophaga_sputigena_ATCC_33612.xml
Catenibacterium_mitsuokai_DSM_15897	Catenibacterium mitsuokai DSM 15897	Catenibacterium mitsuokai DSM 15897 (451640.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	602	983	830	Ines Thiele	04/20/12	451640	ModelSEED		Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	Catenibacterium mitsuokai	agora/Catenibacterium_mitsuokai_DSM_15897.xml
Cedecea_davisae_DSM_4568	Cedecea davisae DSM 4568	Cedecea davisae DSM 4568 (566551.4)	Aerobe	Respiratory	Negative		1258	2255	1525	Laura Kutt	04/18/16	566551	ModelSEED	kb|g.32230	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea davisae	agora/Cedecea_davisae_DSM_4568.xml
Cellulosilyticum_lentocellum_DSM_5427	Cellulosilyticum lentocellum DSM 5427		Obligate anaerobe	Saccharolytic, fermentative	Negative		778	1239	948	Laura Kutt	04/18/16	642492	ModelSEED	kb|g.2732	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum lentocellum	agora/Cellulosilyticum_lentocellum_DSM_5427.xml
Cellulosimicrobium_cellulans_J36	Cellulosimicrobium cellulans J36		Facultative anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	490	1278	972	chenry	04/15/16	935839	ModelSEED	kb|g.216424	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans	agora/Cellulosimicrobium_cellulans_J36.xml
Cetobacterium_somerae_ATCC_BAA_47401	Cetobacterium somerae ATCC BAA-47401		Obligate anaerobe	Saccharolytic, fermentative	Negative		845	1323	1029	Laura Kutt	04/18/16	1319815	ModelSEED	kb|g.209858	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	Cetobacterium somerae	agora/Cetobacterium_somerae_ATCC_BAA_47401.xml
Citrobacter_amalonaticus_Y19	Citrobacter amalonaticus Y19		Facultative anaerobe	Fermentative, respiratory	Negative		1318	1827	1219	Laura Kutt	04/18/16	1261127	ModelSEED	kb|g.240294	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus	agora/Citrobacter_amalonaticus_Y19.xml
Citrobacter_freundii_ATCC_8090	Citrobacter freundii ATCC 8090 = MTCC 1658	Citrobacter freundii ATCC 8090 = MTCC 1658 (1006003.3)	Facultative anaerobe	Fermentative, respiratory	Negative		1436	1867	1249	Laura Kutt	05/30/16	1006003	ModelSEED	kb|g.23271	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	agora/Citrobacter_freundii_ATCC_8090.xml
Citrobacter_freundii_UCI_31	Citrobacter freundii UCI 31		Facultative anaerobe	Fermentative, respiratory	Negative		1285	1842	1222	Laura Kutt	04/18/16	1400136	ModelSEED	kb|g.212102	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	agora/Citrobacter_freundii_UCI_31.xml
Citrobacter_koseri_ATCC_BAA_895	Citrobacter koseri ATCC BAA-895	Citrobacter koseri ATCC BAA-895 (290338.8)	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1234	1742	1138	Eugen Bauer	09/03/14	290338	ModelSEED		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	agora/Citrobacter_koseri_ATCC_BAA_895.xml
Citrobacter_sp_30_2	Citrobacter sp. 30_2	Citrobacter sp. 30_2 (469595.3)	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1285	1775	1156	Ines Thiele	08/06/12	469595	ModelSEED		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	agora/Citrobacter_sp_30_2.xml
Citrobacter_youngae_ATCC_29220	Citrobacter youngae ATCC 29220	Citrobacter youngae ATCC 29220 (500640.5)	Facultative anaerobe	Fermentative or respiratory, citrate and a variety of other compounds used	Negative	Opportunistic pathogen	1299	2313	1443	Ines Thiele	08/06/12	500640	ModelSEED		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae	agora/Citrobacter_youngae_ATCC_29220.xml
Cloacibacillus_evryensis_DSM_19522	Cloacibacillus evryensis DSM 19522		Obligate anaerobe	Asaccharolytic, fermentative	Negative		873	1214	993	Laura Kutt	04/19/16	866499	ModelSEED	kb|g.216301	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	agora/Cloacibacillus_evryensis_DSM_19522.xml
Clostridiales_sp_1_7_47FAA	Clostridiales sp. 1_7_47FAA	Clostridiales bacterium 1_7_47FAA (457421.5)	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	1302	1867	1263	Ines Thiele	08/06/12	457421	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified Clostridiales family	unclassified Clostridiales genus	Clostridiales bacterium 1_7_47FAA	agora/Clostridiales_sp_1_7_47FAA.xml
Clostridium_acetobutylicum_ATCC_824	Clostridium acetobutylicum ATCC 824	Clostridium acetobutylicum ATCC 824 (272562.8)	Anaerobe	Saccharolytic, fermentative	Positive		836	1305	1026			272562	ModelSEED	kb|g.602	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acetobutylicum	agora/Clostridium_acetobutylicum_ATCC_824.xml
Clostridium_asparagiforme_DSM_15981	Clostridium asparagiforme DSM 15981	Clostridium asparagiforme DSM 15981 (518636.5)	Obligate anaerobe	Fermentative, few compounds used	Positive	Commensal	1206	1285	965	Ines Thiele	04/20/12	518636	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	agora/Clostridium_asparagiforme_DSM_15981.xml
Clostridium_bartlettii_DSM_16795	Clostridium bartlettii DSM 16795	Clostridium bartlettii DSM 16795 (445973.7)	Obligate anaerobe	Ferments carbohydrates and amino acids	Positive	Commensal	682	1381	1023	Ines Thiele	04/20/12	445973	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	agora/Clostridium_bartlettii_DSM_16795.xml
Clostridium_beijerinckii_NCIMB_8052	Clostridium beijerinckii NCIMB 8052	Clostridium beijerincki beijerinckii NCIMB 8052 (290402.34)	Anaerobe	Saccharolytic, fermentative	Positive		1223	1476	1091	Laura Kutt	04/18/16	290402	ModelSEED	kb|g.689	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii	agora/Clostridium_beijerinckii_NCIMB_8052.xml
Clostridium_bifermentans_ATCC_19299	Clostridium bifermentans ATCC 19299		Obligate anaerobe	Saccharolytic, fermentative, proteolytic	Positive		767	1256	974	Laura Kutt	04/18/16	1233170	ModelSEED	kb|g.208271	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans	agora/Clostridium_bifermentans_ATCC_19299.xml
Clostridium_bolteae_ATCC_BAA_613	Clostridium bolteae ATCC BAA-613	Clostridium bolteae ATCC BAA-613 (411902.9)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	1298	1932	1300	Ines Thiele	04/20/12	411902	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	agora/Clostridium_bolteae_ATCC_BAA_613.xml
Clostridium_botulinum_A_str_ATCC_19397	Clostridium botulinum A str. ATCC 19397	Clostridium botulinum A str. ATCC 19397 (441770.4)	Anaerobe	Proteolytic, fermentative	Positive		863	1435	1064	Laura Kutt	05/29/16	441770	ModelSEED	kb|g.1488	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	agora/Clostridium_botulinum_A_str_ATCC_19397.xml
Clostridium_botulinum_A_str_ATCC_3502	Clostridium botulinum A str. ATCC 3502		Anaerobe	Proteolytic, fermentative	Positive		783	1390	1042	Laura Kutt	04/18/16	413999	ModelSEED	kb|g.1398	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	agora/Clostridium_botulinum_A_str_ATCC_3502.xml
Clostridium_botulinum_A_str_Hall	Clostridium botulinum A str. Hall	Clostridium botulinum A str. Hall (441771.4)	Anaerobe	Proteolytic, fermentative	Positive		831	1380	1028	Laura Kutt	05/30/16	441771	ModelSEED	kb|g.1489	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	agora/Clostridium_botulinum_A_str_Hall.xml
